"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"1946",8921.46,7447.1,6200.03,5337.95,4677.75,4010.36,3317.84,2653.68,2076.67,1618.14,1264.71,997.957,798.342,647.067,528.525,433.276,357.867,297.788,248.883,208.575,175.138,147.376,124.205,104.816,88.5422,74.8201,63.2834,53.5896,45.4548,38.6165,32.7981,27.8151,23.5524,19.9463,16.9073,14.3383,12.1632,10.3207,8.7595,7.43624,42.2211
"1947",8853.32,7626.23,6365.84,5283.76,4439.68,3726.19,3086.23,2510.31,1995.16,1558.08,1213.21,947.976,747.953,598.317,484.933,396.089,324.705,268.191,223.166,186.516,156.308,131.251,110.445,93.0802,78.5505,66.3544,56.0709,47.4252,40.1606,34.0643,28.9396,24.5792,20.8449,17.6504,14.9479,12.6705,10.7453,9.11525,7.73446,6.56445,37.2137
"1948",8739.91,7567.98,6518.96,5424.78,4398.99,3558.5,2902.4,2371.02,1918.63,1522.21,1187.99,924.818,722.56,570.073,456.013,369.591,301.877,247.471,204.398,170.083,142.15,119.128,100.031,84.174,70.9395,59.866,50.5709,42.7335,36.1443,30.6077,25.9615,22.0558,18.7326,15.8866,13.4519,11.3923,9.6566,8.18933,6.94703,5.89468,33.3648
"1949",8616.11,7471.03,6469.11,5542.72,4437.43,3390.9,2628.9,2102.14,1704.9,1376.29,1091.04,851.229,662.573,517.638,408.385,326.671,264.759,216.25,177.276,146.42,121.839,101.829,85.337,71.6565,60.2977,50.8172,42.8847,36.2262,30.6119,25.8918,21.9257,18.5974,15.7996,13.419,11.3803,9.63621,8.16081,6.91746,5.86638,4.97647,28.1233
"1950",8529.87,7365.2,6386.22,5496.06,4507.72,3383.04,2473.47,1879.78,1492.37,1207.47,973.924,771.818,602.093,468.623,366.102,288.827,231.033,187.246,152.938,125.374,103.552,86.1673,72.016,60.3523,50.6772,42.6439,35.9391,30.3291,25.62,21.6495,18.3113,15.5063,13.1525,11.1738,9.49023,8.04839,6.81495,5.77151,4.89218,4.14884,23.4089
"1951",8478.85,7291.49,6295.76,5424.93,4455.96,3392.09,2408.82,1714.61,1289.56,1019.89,823.975,664.201,526.222,410.449,319.439,249.545,196.868,157.473,127.626,104.242,85.4539,70.5802,58.7308,49.0853,41.1354,34.5409,29.0656,24.4956,20.6719,17.4623,14.756,12.4807,10.5689,8.96456,7.61591,6.46841,5.48567,4.64497,3.93378,3.33444,18.783
"1952",8517.08,7247.88,6232.8,5359.37,4473.44,3484.58,2546.44,1771.9,1251.1,938.112,741.058,598.407,482.261,382.035,297.966,231.89,181.149,142.908,114.31,92.6437,75.6688,62.0307,51.2338,42.6323,35.6307,29.8599,25.073,21.0985,17.7812,15.0056,12.6757,10.7112,9.05965,7.67187,6.5073,5.52832,4.69536,3.982,3.37175,2.8555,16.0548
"1953",8451.7,7280.56,6195.52,5307.1,4427.82,3514.46,2633.74,1887.76,1303.27,917.396,687.032,542.422,437.895,352.858,279.507,217.992,169.647,132.523,104.547,83.6247,67.7744,55.3561,45.379,37.4804,31.1879,26.0658,21.8442,18.3423,15.4347,13.0079,10.9774,9.27296,7.83584,6.62761,5.61238,4.76043,4.04426,3.43491,2.91304,2.46661,13.8339
"1954",8211.01,7224.67,6223.45,5273.06,4379.51,3493.97,2692.28,1991.44,1420.72,979.271,688.928,515.814,407.201,328.716,264.874,209.81,163.632,127.342,99.4761,78.4758,62.7711,50.8734,41.5518,34.0627,28.1338,23.4105,19.5657,16.3968,13.7682,11.5857,9.76407,8.2399,6.96052,5.88179,4.97486,4.2128,3.57331,3.03573,2.57833,2.18661,12.2356
"1955",7857.81,7018.92,6175.66,5293.38,4322.52,3394.74,2607.45,1976.28,1453.65,1035.26,713.185,501.637,375.557,296.467,239.321,192.839,152.749,119.13,92.7095,72.4219,57.1329,45.6994,37.0374,30.251,24.7987,20.4823,17.0435,14.2444,11.9374,10.0237,8.43472,7.10854,5.9989,5.06747,4.28212,3.62185,3.06705,2.60148,2.2101,1.8771,10.4998
"1956",7536.38,6717,5999.79,5253.73,4351.45,3379.55,2566.22,1941.55,1463.47,1074.38,764.602,526.58,370.335,277.238,218.847,176.659,142.346,112.753,87.9363,68.4336,53.4582,42.1726,33.7329,27.3391,22.3297,18.3051,15.1189,12.5806,10.5145,8.81154,7.39894,6.22606,5.24715,4.42807,3.74054,3.16083,2.67346,2.26393,1.92027,1.63138,9.13597
"1957",7146.4,6442.23,5741.73,5109.41,4351.14,3452.24,2599.78,1944.39,1461.65,1098.75,805.664,573.047,394.549,277.441,207.681,163.933,132.328,106.624,84.4563,65.8674,51.2591,40.0419,31.5886,25.2669,20.4778,16.7256,13.711,11.3245,9.42324,7.87562,6.60007,5.542,4.66348,3.93025,3.31674,2.80176,2.36755,2.00249,1.69574,1.43833,8.06502
"1958",6892.02,6108.87,5506.84,4884.47,4194.1,3378.48,2574.25,1900.04,1409.02,1055.45,792.172,580.447,412.714,284.108,199.762,149.526,118.024,95.2681,76.762,60.8024,47.4195,36.9025,28.8269,22.7412,18.1901,14.7423,12.041,9.87077,8.15268,6.78393,5.66978,4.75149,3.98976,3.35731,2.82944,2.38776,2.01703,1.70443,1.44162,1.22079,6.8416
"1959",7043.84,5891.43,5221.88,4685.19,4009.82,3251.64,2512.12,1876.33,1374.24,1016.17,760.318,570.382,417.842,297.064,204.484,143.772,107.614,84.9413,68.5635,55.2447,43.7586,34.1271,26.5581,20.7462,16.3664,13.0911,10.6097,8.66569,7.1038,5.86732,4.88226,4.08042,3.41955,2.87135,2.41619,2.03629,1.71843,1.45161,1.22664,1.0375,5.80233
"1960",8491.39,6021.2,5036.03,4447.66,3882.03,3174.16,2481.39,1876.93,1386.8,1010.24,745.026,556.706,417.357,305.636,217.25,149.528,105.126,78.6845,62.1054,50.13,40.3916,31.9934,24.9514,19.4174,15.1681,11.9659,9.5712,7.75702,6.33567,5.19374,4.28972,3.56952,2.98328,2.5001,2.0993,1.76652,1.48877,1.25637,1.0613,0.896822,5.00074
"1961",10426.5,7258.59,5146.97,4289.57,3674.74,3030.6,2363.69,1801.3,1347.01,990.307,719.787,530.262,396.023,296.817,217.332,154.47,106.313,74.7416,55.9414,44.1539,35.6397,28.7161,22.7454,17.7389,13.8045,10.7835,8.50696,6.80448,5.51472,4.50424,3.6924,3.0497,2.53768,2.12091,1.7774,1.49246,1.25587,1.05841,0.893196,0.754513,4.19276
"1962",6693.79,8912.75,6204.65,4375.06,3490.06,2777.73,2163.89,1639.04,1233.52,917.623,673.094,488.717,359.854,268.686,201.351,147.42,104.775,72.1087,50.6939,37.9422,29.9471,24.1723,19.4764,15.4268,12.0311,9.36271,7.31378,5.76971,4.61503,3.74027,3.05492,2.5043,2.0684,1.72114,1.43847,1.20549,1.01223,0.851774,0.717851,0.605794,3.3554
"1963",6171.83,5721.98,7618.63,5276.28,3567.01,2641.8,1979.49,1492.42,1113.6,832.476,617.377,452.195,328.091,241.492,180.275,135.081,98.8935,70.2833,48.3695,34.0043,25.4505,20.0875,16.2139,13.064,10.3476,8.06997,6.28009,4.90575,3.87005,3.09554,2.50879,2.0491,1.67977,1.38739,1.15446,0.964855,0.808584,0.678957,0.571329,0.481499,2.65697
"1964",9689.9,5275.79,4891.13,6472.38,4280.67,2686.11,1870.65,1347.66,993.196,731.94,543.629,401.834,293.825,212.997,156.702,116.947,87.6146,64.1365,45.5789,31.3667,22.0506,16.5035,13.0257,10.5137,8.47114,6.70973,5.2328,4.07218,3.18101,2.50943,2.00722,1.62676,1.32868,1.0892,0.899609,0.748573,0.625631,0.524302,0.440249,0.370461,2.03505
"1965",7448.65,8283.1,4509.74,4155.46,5254.67,3233.16,1919.41,1296.74,920.606,673.762,494.879,366.962,271.027,198.095,143.569,105.61,78.8107,59.041,43.2185,30.713,21.136,14.8584,11.1205,8.77699,7.08436,5.70801,4.52113,3.52594,2.74389,2.14341,1.69089,1.35249,1.09613,0.895279,0.733914,0.606168,0.504398,0.421558,0.353281,0.296645,1.62086
"1966",16279.6,6367.24,7080.39,3832.94,3384.97,3999.7,2332.32,1341.53,891.273,627.336,457.147,335.05,248.174,183.19,133.853,96.9923,71.3404,53.234,39.8787,29.191,20.7441,14.2754,10.0354,7.51076,5.92794,4.78473,3.85514,3.05353,2.38138,1.85319,1.44763,1.14201,0.913455,0.740311,0.604659,0.495675,0.409397,0.340663,0.284714,0.238601,1.29505
"1967",6967.64,13916.1,5442.71,6015.3,3114.18,2565.26,2870.8,1621.46,916.971,603.925,423.222,307.731,225.29,166.777,123.068,89.9071,65.1416,47.9102,35.7491,26.7798,19.6024,13.9299,9.58608,6.7388,5.04348,3.9806,3.21293,2.58871,2.05043,1.59908,1.24441,0.972073,0.766848,0.613377,0.497112,0.406023,0.332841,0.274906,0.228752,0.191183,1.02983
"1968",7383.72,5956.07,11895.5,4624.12,4885.14,2356.07,1836.12,1988,1102.74,617.714,404.853,283.017,205.528,150.369,111.275,82.0953,59.9673,43.4457,31.952,23.841,17.8591,13.0723,9.28946,6.39262,4.49385,3.36329,2.65449,2.14256,1.72629,1.36733,1.06635,0.829834,0.648228,0.511373,0.409031,0.331499,0.270756,0.221955,0.183321,0.152543,0.814234
"1969",8389.57,6311.74,5091.24,10107.9,3763.94,3724.25,1709.73,1295.88,1383.22,761.803,425.221,278.199,194.305,141.039,103.162,76.3301,56.3093,41.1295,29.797,21.9137,16.3507,12.2481,8.96519,6.3708,4.38411,3.08191,2.30656,1.82046,1.46937,1.18389,0.937717,0.731304,0.5691,0.444554,0.350699,0.280513,0.227342,0.185684,0.152216,0.125721,0.663015
"1970",9436.4,7171.56,5395.27,4326.8,8228.76,2864.87,2696.28,1205.76,902.952,958.531,526.556,293.55,191.937,134.014,97.2599,71.1327,52.6288,38.8233,28.3568,20.5433,15.1081,11.2727,8.44418,6.18085,4.39219,3.02251,2.12474,1.59019,1.25506,1.01302,0.8162,0.646481,0.504176,0.392349,0.306485,0.241779,0.193391,0.156734,0.128015,0.104941,0.54377
"1971",7983.74,8066.41,6130.21,4579.54,3487.8,6116.96,1999.29,1813.45,795.26,589.593,622.728,341.222,189.984,124.138,86.644,62.8684,45.9743,34.0123,25.0891,18.3248,13.2753,9.76292,7.28439,5.45657,3.994,2.83817,1.9531,1.37297,1.02755,0.810997,0.65459,0.527411,0.417742,0.325787,0.253527,0.198043,0.156232,0.124965,0.101278,0.08272,0.419182
"1972",6096.57,6824.64,6895.13,5205.47,3704.41,2611.68,4289.86,1340.16,1181.71,509.904,374.778,394.078,215.439,119.807,78.2319,54.5828,39.5962,28.9518,21.4172,15.7976,11.538,8.35846,6.14686,4.58629,3.43545,2.51459,1.78689,1.22964,0.8644,0.64693,0.510589,0.412117,0.332047,0.263002,0.205109,0.159615,0.124684,0.0983602,0.0786751,0.0637623,0.315986
"1973",5379.96,5211.45,5833.67,5853.3,4192,2733.6,1789.04,2796.9,848.186,735.589,314.631,230.216,241.513,131.874,73.2873,47.8374,33.369,24.2036,17.6957,13.0898,9.65493,7.05145,5.10818,3.75653,2.80279,2.09947,1.53671,1.09199,0.75145,0.528243,0.395344,0.312025,0.251847,0.202916,0.160722,0.125343,0.0975415,0.0761948,0.0601083,0.0480787,0.232065
"1974",6681.78,4598.89,4447.98,4817.7,4569.29,3089.94,1920.74,1216.35,1857.69,553.947,474.903,201.622,146.841,153.603,83.7198,46.4723,30.3111,21.1326,15.3232,11.2007,8.28412,6.10961,4.46175,3.23196,2.37665,1.77318,1.32819,0.972146,0.690797,0.475364,0.334161,0.250088,0.19738,0.159313,0.128359,0.101668,0.0792881,0.0617016,0.0481983,0.0380225,0.177209
"1975",6661.3,5711.71,3923.39,3631.26,3632.73,3180.79,2019.06,1205.09,742.862,1113.49,327.861,278.803,117.768,85.5014,89.2621,48.5901,26.9496,17.5678,12.2438,8.87589,6.48692,4.79718,3.53763,2.5833,1.87117,1.37593,1.02652,0.768889,0.562766,0.39989,0.275176,0.193435,0.144767,0.114256,0.0922196,0.0743016,0.0588511,0.0458963,0.0357162,0.0278997,0.124587
"1976",8581.7,5694.2,4871.7,3190.37,2717.41,2499.59,2044.34,1240.63,718.197,433.286,640.039,186.692,157.827,66.4246,48.115,50.1577,27.2772,15.119,9.85167,6.86426,4.97517,3.63558,2.68828,1.98229,1.44745,1.04838,0.770878,0.575105,0.430757,0.315274,0.224025,0.154156,0.108363,0.0810988,0.064006,0.051661,0.0416233,0.0329679,0.0257107,0.0200079,0.0854215
"1977",10094.3,7335.79,4857.48,3964.66,2387.47,1893.66,1652.57,1301.81,767.671,434.915,258.477,378.113,109.62,92.3207,38.7625,28.035,29.196,15.8669,8.79082,5.7266,3.98928,2.89098,2.11233,1.56181,1.15157,0.840826,0.608984,0.447775,0.334049,0.250201,0.183121,0.130119,0.0895369,0.0629391,0.0471032,0.0371753,0.0300051,0.0241751,0.0191479,0.0149329,0.0612336
"1978",8419.09,8628.75,6261.26,4004.22,3066.71,1741.55,1314.25,1098.32,832.771,476.327,264.081,154.742,224.361,64.6864,54.2893,22.7437,16.4253,17.0887,9.28121,5.14007,3.34743,2.33139,1.68926,1.23413,0.912399,0.672695,0.491143,0.355705,0.261534,0.195105,0.146129,0.10695,0.0759934,0.0522918,0.0367577,0.027509,0.0217108,0.0175233,0.0141185,0.0111825,0.0444817
"1979",6163.43,7196.79,7356.3,5044.62,2945.27,2071.21,1091.82,775.787,616.891,450.04,250.532,136.466,79.0825,113.875,32.6899,27.3596,11.441,8.2525,8.57908,4.65717,2.57828,1.67863,1.16889,0.846813,0.618588,0.457285,0.337125,0.246126,0.178246,0.131052,0.0977627,0.0732205,0.0535882,0.0380768,0.0262007,0.0184172,0.0137831,0.010878,0.00877983,0.00707385,0.0278896
"1980",6244.32,5268.61,6129.18,5807.2,3556.62,1877.58,1207.49,591.269,395.032,299.397,211.164,114.991,61.7763,35.4932,50.8332,14.5423,12.1435,5.07028,3.65367,3.79591,2.05969,1.1399,0.741963,0.516556,0.37417,0.273297,0.202014,0.148921,0.108718,0.0787309,0.0578836,0.043179,0.0323388,0.0236675,0.0168166,0.0115714,0.00813384,0.00608719,0.00480413,0.00387749,0.015441
"1981",5451.45,5337.75,4489.72,4875.7,4094.9,2241.06,1082.81,654.8,306.544,198.158,146.811,102.034,55.0542,29.4079,16.8356,24.0565,6.87165,5.7323,2.39187,1.72289,1.78943,0.970742,0.537149,0.349589,0.243361,0.176266,0.128739,0.0951566,0.0701451,0.051207,0.0370822,0.0272627,0.0203367,0.0152309,0.0111468,0.00792018,0.00544981,0.00383078,0.00286687,0.00226258,0.00909834
"1982",5503.57,4660,4543.7,3507.49,3390.25,2634.64,1338.03,592.978,328.163,142.59,87.3476,62.4648,42.457,22.593,11.9637,6.81093,9.69653,2.76293,2.30121,0.959249,0.690454,0.716733,0.388662,0.214996,0.139891,0.0973657,0.0705123,0.0514941,0.0380583,0.028053,0.0204781,0.0148288,0.0109017,0.00813198,0.00609023,0.00445711,0.00316687,0.00217908,0.00153171,0.00114628,0.00454249
"1983",6326.81,4704.55,3973.67,3677.5,2597.41,2271.87,1564.81,688.997,263.882,129.201,51.3957,29.7084,20.4831,13.6091,7.13919,3.74595,2.11977,3.00564,0.854222,0.710306,0.295735,0.212678,0.220627,0.119579,0.066122,0.0430109,0.0299291,0.0216708,0.0158237,0.0116937,0.00861875,0.00629107,0.00455533,0.00334881,0.00249791,0.0018707,0.00136903,0.00097271,0.000669299,0.000470456,0.00174725
"1984",9111.17,5408.27,3853.05,3172.55,2863.58,1799.73,1314.5,784.956,320.017,118.505,57.2496,22.6551,13.0681,9.00209,5.97867,3.13573,1.64516,0.930914,1.31991,0.375121,0.311919,0.129866,0.0933927,0.0968828,0.05251,0.0290357,0.018887,0.0131425,0.0095161,0.00694851,0.00513494,0.00378467,0.00276254,0.00200034,0.00147053,0.00109688,0.000821459,0.000601168,0.000427136,0.000293902,0.000973839
"1985",5414.56,7788.39,4445.68,3094.55,2499.74,2071.18,1144.89,757.358,429.254,171.127,62.8172,30.2449,11.9528,6.89082,4.74563,3.15139,1.65276,0.867086,0.490633,0.695643,0.197702,0.164392,0.0684435,0.0492208,0.0510601,0.0276743,0.0153026,0.00995399,0.00692646,0.00501524,0.00366205,0.00270625,0.00199462,0.00145593,0.00105423,0.000775008,0.000578086,0.000432931,0.000316832,0.000225112,0.000668133
"1986",3726.92,4628.47,6301.24,3482.25,2386.04,1799.77,1343.35,684.244,433.29,240.969,95.3493,34.8996,16.784,6.62978,3.82126,2.63138,1.7473,0.916349,0.480737,0.272018,0.385679,0.10961,0.0911413,0.0379461,0.0272887,0.0283084,0.015343,0.00848397,0.00551861,0.00384011,0.00278051,0.00203028,0.00150038,0.00110584,0.000807184,0.000584477,0.000429673,0.000320497,0.000240022,0.000175655,0.000495225
"1987",4298.69,3185.84,3792.72,5035.55,2727.69,1708.66,1125.48,756.048,364.164,225.111,124.014,48.8927,17.8698,8.58874,3.39168,1.95463,1.3459,0.893675,0.468667,0.24587,0.139121,0.197251,0.0560584,0.0466129,0.0194069,0.0139564,0.0144778,0.0078469,0.00433898,0.00282239,0.00196395,0.00142204,0.00103835,0.00076734,0.000565561,0.000412819,0.000298919,0.000219748,0.000163912,0.000122754,0.000343109
"1988",6307.51,3674.6,2537.76,2898.39,3767.49,1845.48,980.46,563.137,350.302,162.968,99.3221,54.409,21.4017,7.81443,3.75416,1.48219,0.854088,0.58806,0.390458,0.204763,0.107421,0.0607815,0.0861775,0.0244914,0.0203647,0.00847866,0.00609736,0.00632518,0.0034282,0.00189564,0.00123306,0.000858023,0.000621268,0.000453639,0.000335239,0.000247085,0.000180354,0.000130593,9.60045e-05,7.16106e-05,0.000203528
"1989",8564.59,5391.77,2974.12,1988.72,2219.61,2585.24,1061.75,488.286,258.897,155.388,71.2503,43.1761,23.5973,9.27279,3.38427,1.62549,0.641689,0.36974,0.254566,0.169023,0.0886373,0.0464997,0.0263106,0.0373037,0.0106016,0.0088152,0.00367013,0.00263934,0.00273795,0.00148395,0.000820554,0.000533749,0.000371407,0.000268924,0.000196364,0.000145113,0.000106954,7.80687e-05,5.65291e-05,4.15568e-05,0.000119098
"1990",8132.84,7321.17,4350.25,2319.05,1513.89,1508,1464.17,518.28,219.544,112.211,66.3559,30.2486,18.2867,9.98426,3.92161,1.43094,0.68721,0.271269,0.1563,0.10761,0.0714486,0.0374681,0.0196558,0.0111217,0.0157685,0.00448133,0.00372622,0.00155138,0.00111566,0.00115734,0.000627268,0.00034685,0.000225616,0.000156994,0.000113675,8.30033e-05,6.13393e-05,4.52096e-05,3.29997e-05,2.38949e-05,6.79088e-05
"1991",4846.83,6952.1,5912.15,3397.05,1772.8,1045.41,882.891,747.94,245.345,100.429,50.6199,29.7693,13.5401,8.17776,4.463,1.7526,0.639425,0.307065,0.121207,0.0698357,0.0480805,0.0319231,0.0167406,0.00878209,0.00496908,0.0070452,0.00200221,0.00166483,0.000693136,0.000498461,0.000517084,0.000280255,0.000154968,0.000100803,7.0143e-05,5.07884e-05,3.70848e-05,2.74056e-05,2.01991e-05,1.47438e-05,4.10166e-05
"1992",2959.85,4143.15,5629.76,4636.6,2595.81,1190.05,565.916,398.797,304.935,95.473,38.341,19.1785,11.2438,5.10727,3.08275,1.6819,0.66037,0.240911,0.115685,0.045663,0.0263091,0.0181131,0.0120261,0.00630649,0.00330837,0.00187193,0.00265403,0.000754261,0.000627166,0.000261114,0.000187777,0.000194792,0.000105576,5.83783e-05,3.79735e-05,2.64237e-05,1.91326e-05,1.39703e-05,1.0324e-05,7.60922e-06,2.10056e-05
"1993",5476.27,2530.14,3344.44,4393.29,3534.6,1762.36,666.488,269.561,173.322,127.116,39.1241,15.6049,7.78404,4.55811,2.0693,1.24869,0.68117,0.267429,0.0975573,0.0468459,0.0184906,0.0106534,0.00733453,0.0048697,0.00255366,0.00133964,0.000757989,0.00107468,0.000305417,0.000253953,0.00010573,7.60347e-05,7.88753e-05,4.27497e-05,2.36386e-05,1.53762e-05,1.06995e-05,7.74716e-06,5.65684e-06,4.1804e-06,1.15867e-05
"1994",6720.45,4681.21,2162.8,2855.51,3632.58,2558.37,1031.75,319.953,113.191,67.6041,47.8129,14.4666,5.72386,2.84402,1.66206,0.753733,0.454552,0.24787,0.0972946,0.0354887,0.0170399,0.00672546,0.00387473,0.00266753,0.00177104,0.000928714,0.000487193,0.000275658,0.000390826,0.00011107,9.23534e-05,3.84501e-05,2.76508e-05,2.86838e-05,1.55463e-05,8.59636e-06,5.59169e-06,3.89095e-06,2.81731e-06,2.05715e-06,5.73382e-06
"1995",4181.75,5744.76,4001.58,1846.88,2372.53,2709.74,1622.86,566.147,159.621,53.6233,31.2272,21.8253,6.56698,2.59128,1.28576,0.750847,0.34036,0.205208,0.111886,0.0439142,0.016017,0.00769027,0.00303517,0.00174861,0.0012038,0.000799225,0.0004191,0.000219853,0.000124394,0.000176364,5.01211e-05,4.16752e-05,1.73509e-05,1.24776e-05,1.29437e-05,7.01536e-06,3.87915e-06,2.52328e-06,1.75581e-06,1.27132e-06,3.5157e-06
"1996",4976.35,3574.63,4910.72,3417.32,1537.68,1789.13,1764.26,927.889,297.402,80.0907,26.3103,15.1619,10.5449,3.16528,1.24747,0.618575,0.361095,0.163649,0.0986539,0.0537853,0.0211092,0.00769899,0.00369642,0.00145887,0.000840463,0.000578597,0.000384137,0.000201433,0.000105668,5.97876e-05,8.47656e-05,2.40896e-05,2.00302e-05,8.33927e-06,5.99704e-06,6.22106e-06,3.37175e-06,1.86441e-06,1.21274e-06,8.43882e-07,2.30075e-06
"1997",5062.12,4253.87,3055.66,4193.42,2840.34,1151.94,1152.25,996.422,481.57,147.5,38.8562,12.6339,7.24556,5.02744,1.50729,0.593662,0.294268,0.171742,0.0778242,0.0469123,0.025575,0.0100371,0.00366066,0.00175752,0.000693629,0.0003996,0.000275093,0.000182636,9.57701e-05,5.02391e-05,2.84254e-05,4.03008e-05,1.14531e-05,9.52308e-06,3.96479e-06,2.85121e-06,2.95771e-06,1.60305e-06,8.86406e-07,5.76581e-07,1.49507e-06
"1998",11885.4,4327.19,3636.28,2609.14,3479.01,2110.74,729.909,636.096,503.479,232.057,69.46,18.1026,5.85645,3.35051,2.32192,0.695679,0.273896,0.135734,0.0792081,0.0358902,0.0216335,0.0117934,0.00462831,0.00168797,0.000810397,0.000319831,0.000184253,0.000126843,8.42114e-05,4.41583e-05,2.31645e-05,1.31065e-05,1.8582e-05,5.28081e-06,4.39092e-06,1.82809e-06,1.31464e-06,1.36374e-06,7.39134e-07,4.08704e-07,9.55197e-07
"1999",7678.64,10159.8,3698.96,3105.11,2169.1,2621.61,1391.23,431.188,351.146,268.216,121.528,36.0885,9.37053,3.02606,1.72965,1.19807,0.358856,0.141262,0.0699985,0.0408456,0.018507,0.0111552,0.00608107,0.00238647,0.000870349,0.000417853,0.000164908,9.50026e-05,6.5401e-05,4.34198e-05,2.27682e-05,1.19437e-05,6.75773e-06,9.58093e-06,2.72279e-06,2.26396e-06,9.42565e-07,6.77828e-07,7.03147e-07,3.81097e-07,7.03227e-07
"2000",5552.64,6563.84,8684.79,3159.17,2592.75,1664.94,1790.21,862.044,251.436,198.305,149.155,67.0993,19.8591,5.14815,1.66114,0.949062,0.657217,0.196826,0.077473,0.0383878,0.0223994,0.0101488,0.00611714,0.00333463,0.00130863,0.000477257,0.000229129,9.0427e-05,5.20942e-05,3.58622e-05,2.38089e-05,1.24847e-05,6.5492e-06,3.70553e-06,5.2536e-06,1.49301e-06,1.24142e-06,5.16845e-07,3.71679e-07,3.85562e-07,5.94576e-07
"2001",5124.36,4746.5,5610.89,7417.22,2634.43,1971.78,1107.89,1061.64,474.872,133.151,103.027,76.8047,34.4078,10.1629,2.63187,0.848751,0.484765,0.335632,0.100506,0.039558,0.0196001,0.0114364,0.00518155,0.00312309,0.00170246,0.000668105,0.000243656,0.000116977,4.61655e-05,2.65954e-05,1.83085e-05,1.2155e-05,6.37374e-06,3.34351e-06,1.89175e-06,2.68207e-06,7.62215e-07,6.33769e-07,2.6386e-07,1.8975e-07,5.0038e-07
"2002",5536.9,4380.4,4057.39,4791.86,6182.17,1998.75,1304.59,650.897,577.801,248.053,68.179,52.2652,38.7928,17.342,5.11676,1.32431,0.426934,0.243795,0.168776,0.0505372,0.01989,0.00985477,0.00574997,0.00260513,0.00157018,0.000855929,0.000335893,0.000122498,5.88102e-05,2.32096e-05,1.33708e-05,9.20453e-06,6.11087e-06,3.20436e-06,1.68093e-06,9.51066e-07,1.34839e-06,3.83198e-07,3.18622e-07,1.32653e-07,3.46957e-07
"2003",4438.24,4733.04,3744.44,3465.24,3996.64,4704.3,1331.41,774.737,359.127,306.492,129.092,35.1675,26.8468,19.8863,8.8809,2.61886,0.677592,0.218403,0.124703,0.0863249,0.0258476,0.0101725,0.00504002,0.00294066,0.0013323,0.000803004,0.000437727,0.000171777,6.26458e-05,3.00755e-05,1.18693e-05,6.83777e-06,4.70716e-06,3.12507e-06,1.63869e-06,8.59618e-07,4.8637e-07,6.8956e-07,1.95965e-07,1.62942e-07,2.4527e-07
"2004",5811.26,3793.89,4045.89,3200,2930.48,3199.22,3410.91,873.112,471.78,208.965,173.891,72.2674,19.549,14.8675,10.9899,4.902,1.44449,0.373572,0.120379,0.0687229,0.0475677,0.0142417,0.00560462,0.0027767,0.00162004,0.000733963,0.000442365,0.000241135,9.46273e-05,3.45095e-05,1.65675e-05,6.53835e-06,3.76664e-06,2.59297e-06,1.72146e-06,9.0268e-07,4.73522e-07,2.67918e-07,3.79845e-07,1.07947e-07,2.24863e-07
"2005",6439.58,4967.57,3243.08,3457.67,2706.95,2342.4,2290.14,2163.65,503.777,256.18,109.605,89.5177,36.8338,9.91046,7.51463,5.54512,2.4708,0.727602,0.1881,0.060599,0.0345899,0.0239392,0.00716673,0.00282019,0.00139714,0.00081512,0.000369281,0.000222563,0.000121318,4.76075e-05,1.73618e-05,8.33506e-06,3.2894e-06,1.89496e-06,1.30449e-06,8.66043e-07,4.54125e-07,2.38222e-07,1.34785e-07,1.91094e-07,1.67431e-07
"2006",11681.3,5504.67,4246.36,2771.27,2911.23,2106.93,1581.77,1339.95,1140.07,249.058,122.276,51.3536,41.5357,17.002,4.5614,3.45297,2.54545,1.1335,0.333672,0.0862425,0.0277801,0.0158551,0.0109722,0.00328458,0.00129246,0.000640271,0.000373537,0.000169223,0.000101988,5.55924e-05,2.18153e-05,7.95566e-06,3.81934e-06,1.50728e-06,8.68313e-07,5.97745e-07,3.96838e-07,2.08089e-07,1.09158e-07,6.17609e-08,1.64282e-07
"2007",14358.7,9985.4,4705.49,3628.69,2336.94,2297.89,1490.94,1013.01,802.724,657.476,140.773,68.4027,28.575,23.0468,9.41922,2.5248,1.91025,1.40773,0.626744,0.184476,0.0476767,0.0153565,0.00876416,0.00606487,0.0018155,0.000714373,0.000353888,0.000206458,9.35304e-05,5.63689e-05,3.07258e-05,1.20572e-05,4.39705e-06,2.11092e-06,8.33062e-07,4.79908e-07,3.30368e-07,2.19328e-07,1.15008e-07,6.03302e-08,1.24931e-07
"2008",18722.4,12274,8535.7,4021.48,3071.17,1869.26,1643.3,943.716,583.669,435.977,345.444,72.6681,34.9827,14.5412,11.6957,4.77242,1.27802,0.966361,0.711893,0.316883,0.0932578,0.0240994,0.00776174,0.00442946,0.00306509,0.000917494,0.000361011,0.000178835,0.00010433,4.72636e-05,2.84846e-05,1.55264e-05,6.09274e-06,2.2219e-06,1.06668e-06,4.20956e-07,2.42503e-07,1.66938e-07,1.10829e-07,5.81147e-08,9.36141e-08
